suburb_id,suburb,post,industry,count
568,Cudmirrah,2540,Coffee shop,0
569,Culburra Beach,2540,Coffee shop,10
570,Culcairn,2660,Coffee shop,2
571,Cullen Bullen,2790,Coffee shop,0
572,Cullerin,2581,Coffee shop,0
573,Cumbalum,2478,Coffee shop,0
574,Cundletown,2430,Coffee shop,0
575,Cunjurong Point,2539,Coffee shop,1
576,Curl Curl,2096,Coffee shop,2
577,Curlwaa,2648,Coffee shop,1
578,Currabubula,2342,Coffee shop,1
579,Curramore,2533,Coffee shop,0
580,Currans Hill,2567,Coffee shop,0
581,Currarong,2540,Coffee shop,0
582,Currawong Beach,2108,Coffee shop,0
583,Daceyville,2032,Coffee shop,0
584,Dairymans Plains,2630,Coffee shop,0
585,Daleys Point,2257,Coffee shop,2
586,Dalgety,2628,Coffee shop,2
587,Dalmeny,2546,Coffee shop,1
588,Dandry,2357,Coffee shop,1
589,Dangar Island,2083,Coffee shop,1
590,Dapto,2530,Coffee shop,8
591,Darawank,2428,Coffee shop,3
592,Darbys Falls,2793,Coffee shop,0
593,Dareton,2717,Coffee shop,0
594,Dargan,2786,Coffee shop,1
595,Darkes Forest,2508,Coffee shop,0
596,Darling Point,2027,Coffee shop,2
597,Darlinghurst,2010,Coffee shop,33
598,Darlington,2330,Coffee shop,13
599,Daroobalgie,2870,Coffee shop,0
600,Davidson,2085,Coffee shop,1
601,Davistown,2251,Coffee shop,1
602,Dawes Point,2000,Coffee shop,2
603,Dean Park,2761,Coffee shop,1
604,Dee Why,2099,Coffee shop,24
605,Deep Creek,2469,Coffee shop,0
606,Deepwater,2371,Coffee shop,0
607,Delegate,2633,Coffee shop,1
608,Delungra,2403,Coffee shop,0
609,Denham Court,2565,Coffee shop,1
610,Deniliquin,2710,Coffee shop,8
611,Denistone,2114,Coffee shop,0
612,Denistone East,2112,Coffee shop,0
613,Denistone West,2114,Coffee shop,0
614,Denman,2328,Coffee shop,2
615,Derriwong,2877,Coffee shop,0
616,Deua,2537,Coffee shop,0
617,Dharruk,2770,Coffee shop,0
618,Dhuragoon,2733,Coffee shop,0
619,Diamond Beach,2430,Coffee shop,0
620,Dilkoon,2460,Coffee shop,0
621,Dirty Creek,2460,Coffee shop,0
622,Dolans Bay,2229,Coffee shop,0
623,Dolls Point,2219,Coffee shop,2
624,Doon Doon,2484,Coffee shop,0
625,Doonbah,2473,Coffee shop,0
626,Doonside,2767,Coffee shop,5
627,Dooralong,2259,Coffee shop,0
628,Dora Creek,2264,Coffee shop,0
629,Dorrigo,2453,Coffee shop,8
630,Dorroughby,2480,Coffee shop,0
631,Double Bay,2028,Coffee shop,28
632,Douglas Park,2569,Coffee shop,1
633,Dover Heights,2030,Coffee shop,1
634,Doyalson,2262,Coffee shop,0
635,Doyalson North,2262,Coffee shop,0
636,Drake Village,2469,Coffee shop,0
637,Drummoyne,2047,Coffee shop,21
638,Dubbo,2830,Coffee shop,52
639,Duckenfield,2321,Coffee shop,1
640,Dudley,2290,Coffee shop,1
641,Duffys Forest,2084,Coffee shop,0
642,Dulwich Hill,2203,Coffee shop,15
643,Dunbogan,2443,Coffee shop,1
644,Dundas,2117,Coffee shop,1
645,Dundas Valley,2117,Coffee shop,1
646,Dunedoo,2844,Coffee shop,3
647,Dungog,2420,Coffee shop,6
648,Dunkeld,2795,Coffee shop,0
649,Dunmore,2529,Coffee shop,0
650,Duns Creek,2321,Coffee shop,0
651,Dural,2330,Coffee shop,16
652,Duranbah,2487,Coffee shop,1
653,Duri,2344,Coffee shop,0
654,Durras North,2536,Coffee shop,1
655,Durren Durren,2259,Coffee shop,0
656,Dyers Crossing,2429,Coffee shop,0
657,Eagle Vale,2558,Coffee shop,3
658,Earlwood,2206,Coffee shop,10
659,East Albury,2640,Coffee shop,5
660,East Ballina,2478,Coffee shop,4
661,East Branxton,2335,Coffee shop,0
662,East Corrimal,2518,Coffee shop,3
663,East Gosford,2250,Coffee shop,6
664,East Gresford,2311,Coffee shop,2
665,East Hills,2213,Coffee shop,0
666,East Jindabyne,2627,Coffee shop,0
667,East Kangaloon,2576,Coffee shop,0
668,East Kempsey,2440,Coffee shop,1
669,East Killara,2071,Coffee shop,1
670,East Kurrajong,2758,Coffee shop,0
671,East Lindfield,2070,Coffee shop,1
672,East Lismore,2480,Coffee shop,2
673,East Lynne,2536,Coffee shop,0
674,East Maitland,2323,Coffee shop,23
675,East Ryde,2113,Coffee shop,1
676,East Tamworth,2340,Coffee shop,1
677,East Wagga Wagga,2650,Coffee shop,3
678,Eastern Creek,2766,Coffee shop,10
679,Eastgardens,2036,Coffee shop,11
680,Eastlakes,2018,Coffee shop,3
681,Eastwood,2122,Coffee shop,18
682,Eatonsville,2460,Coffee shop,0
683,Ebenezer,2756,Coffee shop,1
684,Ebor,2453,Coffee shop,1
685,Eden,2551,Coffee shop,5
686,Edensor Park,2176,Coffee shop,1
687,Edgecliff,2027,Coffee shop,4
688,Edgeroi,2390,Coffee shop,0
689,Edgeworth,2285,Coffee shop,2
690,Edith,2787,Coffee shop,0
691,Edmondson Park,2174,Coffee shop,3
692,Eglinton,2795,Coffee shop,1
693,Elands,2429,Coffee shop,1
694,Elanora Heights,2101,Coffee shop,3
695,Elderslie,2570,Coffee shop,0
696,Eleebana,2282,Coffee shop,1
697,Elermore Vale,2287,Coffee shop,2
698,Elizabeth Bay,2011,Coffee shop,3
699,Elizabeth Beach,2428,Coffee shop,0
700,Elizabeth Hills,2171,Coffee shop,0
701,Ellalong,2325,Coffee shop,1
702,Ellis Lane,2570,Coffee shop,0
703,Elong Elong,2831,Coffee shop,0
704,Elrington,2325,Coffee shop,0
705,Elsmore,2360,Coffee shop,0
706,Emerald Beach,2456,Coffee shop,2
707,Emerald Hill,2380,Coffee shop,0
708,Emerton,2770,Coffee shop,2
709,Emmaville,2371,Coffee shop,0
710,Empire Bay,2257,Coffee shop,2
711,Emu Heights,2750,Coffee shop,2
712,Emu Plains,2750,Coffee shop,7
713,Enfield,2136,Coffee shop,3
714,Engadine,2233,Coffee shop,16
715,Englorie Park,2560,Coffee shop,0
716,Enmore,2350,Coffee shop,6
717,Epping,2121,Coffee shop,8
718,Eraring,2264,Coffee shop,0
719,Erigolia,2669,Coffee shop,0
720,Erina,2250,Coffee shop,27
721,Erina Heights,2260,Coffee shop,2
722,Ermington,2115,Coffee shop,4
723,Erowal Bay,2540,Coffee shop,0
724,Erskine Park,2759,Coffee shop,3
725,Erskineville,2043,Coffee shop,13
726,Eschol Park,2558,Coffee shop,0
727,Estella,2650,Coffee shop,0
728,Ettalong Beach,2257,Coffee shop,18
729,Euabalong,2877,Coffee shop,0
730,Euabalong West,2877,Coffee shop,0
731,Euchareena,2866,Coffee shop,0
732,Eugowra,2806,Coffee shop,3
733,Eumungerie,2831,Coffee shop,0
734,Eunanoreenya,2650,Coffee shop,0
735,Eungai Creek,2441,Coffee shop,0
736,Eungai Rail,2441,Coffee shop,0
737,Eungella,2484,Coffee shop,0
738,Eureka,2480,Coffee shop,0
739,Eurunderee,2850,Coffee shop,0
740,Evans Head,2473,Coffee shop,4
741,Eveleigh,2015,Coffee shop,4
742,Ewingsdale,2481,Coffee shop,1
743,Exeter,2579,Coffee shop,1
744,Fairfield,2165,Coffee shop,21
745,Fairfield East,2165,Coffee shop,1
746,Fairfield Heights,2165,Coffee shop,4
747,Fairfield West,2165,Coffee shop,2
748,Fairlight,2094,Coffee shop,3
749,Fairy Hill,2470,Coffee shop,0
750,Fairy Meadow,2519,Coffee shop,10
751,Falls Creek,2540,Coffee shop,0
752,Farley,2320,Coffee shop,0
753,Farmborough Heights,2526,Coffee shop,0
754,Fassifern,2283,Coffee shop,0
755,Faulconbridge,2776,Coffee shop,2
756,Federal,2480,Coffee shop,2
757,Fennell Bay,2283,Coffee shop,0
758,Fern Bay,2295,Coffee shop,0
759,Fernbank Creek,2444,Coffee shop,1
760,Fernhill,2519,Coffee shop,0
761,Ferodale,2318,Coffee shop,0
762,Figtree,2525,Coffee shop,10
763,Fingal Bay,2315,Coffee shop,3
764,Fingal Head,2487,Coffee shop,1
765,Finley,2713,Coffee shop,1
766,Fishermans Paradise,2539,Coffee shop,0
767,Fishing Point,2283,Coffee shop,0
768,Fitzroy Falls,2577,Coffee shop,2
769,Five Dock,2046,Coffee shop,22
770,Fletcher,2287,Coffee shop,1
771,Flinders,2529,Coffee shop,0
772,Floraville,2280,Coffee shop,0
773,Forbes,2871,Coffee shop,9
774,Forbesdale,2422,Coffee shop,0
775,Forest Glen,2157,Coffee shop,0
776,Forest Lodge,2037,Coffee shop,6
777,Forestville,2087,Coffee shop,5
778,Forresters Beach,2260,Coffee shop,2
779,Forster,2428,Coffee shop,27
780,Fountaindale,2258,Coffee shop,0
781,Foxground,2534,Coffee shop,0
782,Frederickton,2440,Coffee shop,0
783,Freemans Reach,2756,Coffee shop,2
784,Freemans Waterhole,2323,Coffee shop,1
785,French Park,2655,Coffee shop,0
786,Frenchs Forest,2086,Coffee shop,14
787,Freshwater,2096,Coffee shop,8
788,Frogs Hollow,2550,Coffee shop,0
789,Fullerton Cove,2318,Coffee shop,0
790,Galong,2585,Coffee shop,0
791,Galston,2159,Coffee shop,4
792,Ganmain,2702,Coffee shop,1
793,Garden Suburb,2289,Coffee shop,0
794,Gateshead,2290,Coffee shop,5
795,Geehi,2642,Coffee shop,1
796,Gemalla,2795,Coffee shop,0
797,Georges Hall,2198,Coffee shop,4
798,Georges Plains,2795,Coffee shop,0
799,Georgetown,2298,Coffee shop,2
800,Gerogery,2642,Coffee shop,0
801,Gerringong,2534,Coffee shop,8
802,Gerroa,2534,Coffee shop,1
803,Geurie,2831,Coffee shop,0
804,Gibraltar Range,2370,Coffee shop,0
805,Gidginbung,2666,Coffee shop,0
806,Gilead,2560,Coffee shop,0
807,Gilgai,2360,Coffee shop,0
808,Gilgandra,2827,Coffee shop,4
809,Gillieston Heights,2321,Coffee shop,0
810,Girards Hill,2480,Coffee shop,0
811,Girilambone,2831,Coffee shop,0
812,Girral,2669,Coffee shop,0
813,Girraween,2145,Coffee shop,3
814,Gladesville,2111,Coffee shop,17
815,Gladstone,2440,Coffee shop,3
816,Glebe,2037,Coffee shop,35
817,Gledswood Hills,2557,Coffee shop,2
818,Glen Alpine,2560,Coffee shop,0
819,Glen Innes,2370,Coffee shop,13
820,Glen Oak,2320,Coffee shop,0
821,Glenbrook,2773,Coffee shop,5
822,Glencoe,2365,Coffee shop,1
823,Glendale,2285,Coffee shop,6
824,Glendenning,2761,Coffee shop,3
825,Glenfield,2167,Coffee shop,4
826,Glenfield Park,2650,Coffee shop,4
827,Glenhaven,2156,Coffee shop,2
828,Glenmore Park,2745,Coffee shop,7
829,Glennies Creek,2330,Coffee shop,0
830,Glenning Valley,2261,Coffee shop,0
831,Glenorie,2157,Coffee shop,2
832,Glenquarry,2576,Coffee shop,0
833,Glenreagh,2450,Coffee shop,0
834,Glenridding,2330,Coffee shop,0
835,Glenthorne,2430,Coffee shop,1
836,Glenwood,2768,Coffee shop,3
837,Glossodia,2756,Coffee shop,0
838,Gloucester,2422,Coffee shop,2
839,Gobbagombalin,2650,Coffee shop,0
840,Gol Gol,2738,Coffee shop,1
841,Gongolgon,2839,Coffee shop,0
842,Goobarragandra,2720,Coffee shop,0
843,Googong,2620,Coffee shop,1
844,Goolgowi,2652,Coffee shop,0
845,Goolmangar,2480,Coffee shop,0
846,Goonellabah,2480,Coffee shop,5
847,Goonengerry,2482,Coffee shop,0
848,Gordon,2072,Coffee shop,10
849,Gormans Hill,2795,Coffee shop,0
850,Gorokan,2263,Coffee shop,1
851,Gosford,2250,Coffee shop,21
852,Gostwyck,2358,Coffee shop,0
853,Goulburn,2580,Coffee shop,20
854,Grabben Gullen,2583,Coffee shop,0
855,Grafton,2460,Coffee shop,19
856,Grahamstown,2729,Coffee shop,0
857,Granville,2142,Coffee shop,12
858,Grasmere,2570,Coffee shop,0
859,Grassy Head,2441,Coffee shop,0
860,Grays Point,2232,Coffee shop,1
861,Great Mackerel Beach,2108,Coffee shop,0
862,Green Pigeon,2474,Coffee shop,0
863,Green Point,2428,Coffee shop,2
864,Green Valley,2168,Coffee shop,3
865,Greenacre,2190,Coffee shop,14
866,Greendale,2745,Coffee shop,0
867,Greenethorpe,2809,Coffee shop,1
868,Greenfield Park,2176,Coffee shop,1
869,Greengrove,2250,Coffee shop,0
870,Greenhill,2440,Coffee shop,1
871,Greenwell Point,2540,Coffee shop,1
872,Greenwich,2065,Coffee shop,6
873,Gregory Hills,2557,Coffee shop,6
874,Greigs Flat,2549,Coffee shop,0
875,Grenfell,2810,Coffee shop,2
876,Gresford,2311,Coffee shop,0
877,Greta,2334,Coffee shop,3
878,Greta Main,2325,Coffee shop,0
879,Greystanes,2145,Coffee shop,9
880,Griffith,2680,Coffee shop,17
881,Grong Grong,2652,Coffee shop,1
882,Grose Vale,2753,Coffee shop,0
883,Grose Wold,2753,Coffee shop,0
884,Guildford,2161,Coffee shop,6
885,Guildford West,2161,Coffee shop,0
886,Gulargambone,2828,Coffee shop,0
887,Gulgong,2852,Coffee shop,3
888,Gumly Gumly,2652,Coffee shop,2
889,Gundagai,2722,Coffee shop,4
890,Gundaroo,2620,Coffee shop,4
891,Gunderman,2775,Coffee shop,1
892,Gunnedah,2380,Coffee shop,9
893,Gunning,2581,Coffee shop,2
894,Gunningbland,2876,Coffee shop,0
895,Gurley,2398,Coffee shop,0
896,Guyra,2365,Coffee shop,5
897,Gwabegar,2356,Coffee shop,0
898,Gwandalan,2259,Coffee shop,3
899,Gwynneville,2500,Coffee shop,3
900,Gymea,2227,Coffee shop,14
901,Gymea Bay,2227,Coffee shop,2
902,Haberfield,2045,Coffee shop,9
903,Halekulani,2262,Coffee shop,1
904,Halfway Creek,2460,Coffee shop,1
905,Hallidays Point,2430,Coffee shop,2
906,Halloran,2259,Coffee shop,0
907,Hamilton,2303,Coffee shop,9
908,Hamilton East,2303,Coffee shop,1
909,Hamilton North,2292,Coffee shop,1
910,Hamilton South,2303,Coffee shop,0
911,Hamilton Valley,2641,Coffee shop,0
912,Hamlyn Terrace,2259,Coffee shop,1
913,Hammondville,2170,Coffee shop,4
914,Hampton,2790,Coffee shop,0
915,Hannam Vale,2443,Coffee shop,1
916,Hanwood,2680,Coffee shop,0
917,Harden,2587,Coffee shop,3
918,Hardys Bay,2257,Coffee shop,0
919,Harefield,2650,Coffee shop,0
920,Harpers Hill,2321,Coffee shop,0
921,Harrington,2427,Coffee shop,3
922,Harrington Park,2567,Coffee shop,1
923,Harris Park,2150,Coffee shop,2
924,Hartley,2790,Coffee shop,3
925,Hartley Vale,2790,Coffee shop,0
926,Harwood,2465,Coffee shop,0
927,Hassall Grove,2761,Coffee shop,1
928,Hastings Point,2489,Coffee shop,2
929,Havilah,2850,Coffee shop,0
930,Hawkesbury Heights,2777,Coffee shop,0
931,Hawks Nest,2324,Coffee shop,3
932,Hay,2711,Coffee shop,0
933,Haymarket,2000,Coffee shop,39
934,Haywards Bay,2530,Coffee shop,0
935,Hazelbrook,2779,Coffee shop,3
936,Heathcote,2233,Coffee shop,5
937,Heatherbrae,2324,Coffee shop,5
938,Hebersham,2770,Coffee shop,0
939,Heckenberg,2168,Coffee shop,0
940,Heddon Greta,2321,Coffee shop,0
941,Helensburgh,2508,Coffee shop,5
942,Henley,2111,Coffee shop,0
943,Henty,2658,Coffee shop,1
944,Hermidale,2831,Coffee shop,0
945,Hermitage Flat,2790,Coffee shop,0
946,Herons Creek,2443,Coffee shop,0
947,Hexham,2322,Coffee shop,1
948,Hill End,2850,Coffee shop,1
949,Hill Top,2627,Coffee shop,0
950,Hilldale,2420,Coffee shop,0
951,Hillsborough,2320,Coffee shop,0
952,Hillsdale,2036,Coffee shop,2
953,Hillvue,2340,Coffee shop,2
954,Hinchinbrook,2168,Coffee shop,1
955,Hobartville,2753,Coffee shop,0
956,Hogarth Range,2469,Coffee shop,1
957,Holbrook,2644,Coffee shop,5
958,Holgate,2250,Coffee shop,1
959,Holmesville,2286,Coffee shop,0
960,Holroyd,2142,Coffee shop,0
961,Holsworthy,2173,Coffee shop,1
962,Homebush,2140,Coffee shop,8
963,Homebush West,2140,Coffee shop,9
964,Horningsea Park,2171,Coffee shop,0
965,Hornsby,2077,Coffee shop,37
966,Hornsby Heights,2077,Coffee shop,0
967,Horsfield Bay,2256,Coffee shop,0
968,Horsley,2530,Coffee shop,1
969,Horsley Park,2175,Coffee shop,4
970,Howlong,2643,Coffee shop,2
971,Hoxton Park,2171,Coffee shop,2
972,Hunters Hill,2110,Coffee shop,9
973,Hunterview,2330,Coffee shop,0
974,Huntingwood,2148,Coffee shop,0
975,Huntley,2800,Coffee shop,0
976,Huntleys Cove,2111,Coffee shop,1
977,Huntleys Point,2111,Coffee shop,0
978,Hurlstone Park,2193,Coffee shop,5
979,Hurstville,2220,Coffee shop,32
980,Hurstville Grove,2220,Coffee shop,0
981,Huskisson,2540,Coffee shop,13
982,Hyams Beach,2540,Coffee shop,1
983,Ilarwill,2463,Coffee shop,0
984,Illawong,2234,Coffee shop,1
985,Iluka,2466,Coffee shop,3
986,Ingleburn,2565,Coffee shop,17
987,Ingleside,2101,Coffee shop,1
988,Inverell,2360,Coffee shop,14
989,Islington,2296,Coffee shop,4
990,Jackadgery,2460,Coffee shop,0
991,Jacky Bulbin Flat,2463,Coffee shop,1
992,Jamberoo,2533,Coffee shop,2
993,Jamisontown,2750,Coffee shop,9
994,Jannali,2226,Coffee shop,4
995,Jeir,2582,Coffee shop,0
996,Jellat Jellat,2550,Coffee shop,0
997,Jenolan,2790,Coffee shop,1
998,Jerilderie,2716,Coffee shop,1
999,Jerrabomberra,2619,Coffee shop,3
1000,Jerrara,2533,Coffee shop,0
1001,Jerrawa,2582,Coffee shop,0
1002,Jerrys Plains,2330,Coffee shop,1
1003,Jesmond,2299,Coffee shop,6
1004,Jewells,2280,Coffee shop,2
1005,Jilliby,2259,Coffee shop,1
1006,Jindabyne,2627,Coffee shop,15
1007,Jindera,2642,Coffee shop,0
1008,Jingellic,2642,Coffee shop,0
1009,Johns River,2443,Coffee shop,1
1010,Jolly Nose,2445,Coffee shop,1
1011,Jordan Springs,2747,Coffee shop,2
1012,Jugiong,2726,Coffee shop,2
1013,Junction Hill,2460,Coffee shop,0
1014,Junee,2663,Coffee shop,5
1015,Kahibah,2290,Coffee shop,1
1016,Kalaru,2550,Coffee shop,1
1017,Kamarah,2665,Coffee shop,0
1018,Kanahooka,2530,Coffee shop,1
1019,Kandos,2848,Coffee shop,2
1020,Kangaloon,2576,Coffee shop,0
1021,Kangaroo Valley,2577,Coffee shop,4
1022,Kangy Angy,2258,Coffee shop,0
1023,Kanwal,2259,Coffee shop,2
1024,Kapooka,2661,Coffee shop,1
1025,Karaak Flat,2429,Coffee shop,0
1026,Karabar,2620,Coffee shop,1
1027,Kareela,2232,Coffee shop,1
1028,Kariong,2250,Coffee shop,1
1029,Karuah,2324,Coffee shop,3
1030,Katoomba,2780,Coffee shop,31
1031,Kearns,2558,Coffee shop,0
1032,Kearsley,2325,Coffee shop,1
1033,Keepit,2340,Coffee shop,0
1034,Keerrong,2480,Coffee shop,0
1035,Keiraville,2500,Coffee shop,4
1036,Kellyville,2155,Coffee shop,10
1037,Kellyville Ridge,2155,Coffee shop,3
1038,Kelso,2795,Coffee shop,4
1039,Kembla Grange,2526,Coffee shop,0
1040,Kembla Heights,2526,Coffee shop,0
1041,Kemps Creek,2178,Coffee shop,2
1042,Kempsey,2440,Coffee shop,15
1043,Kendall,2439,Coffee shop,2
1044,Kensington,2033,Coffee shop,19
1045,Kenthurst,2156,Coffee shop,3
1046,Kentlyn,2560,Coffee shop,0
1047,Kentucky,2354,Coffee shop,1
1048,Kentucky South,2354,Coffee shop,0
1049,Kerrabee,2328,Coffee shop,0
1050,Kerrs Creek,2800,Coffee shop,0
1051,Khancoban,2642,Coffee shop,2
1052,Kiama,2533,Coffee shop,24
1053,Kiama Downs,2533,Coffee shop,2
1054,Kiama Heights,2533,Coffee shop,0
1055,Kianga,2546,Coffee shop,1
1056,Kiar,2259,Coffee shop,0
1057,Kilaben Bay,2283,Coffee shop,0
1058,Kilgra,2474,Coffee shop,0
1059,Killara,2071,Coffee shop,2
1060,Killarney Heights,2087,Coffee shop,4
1061,Killarney Vale,2261,Coffee shop,3
1062,Killawarra,2429,Coffee shop,0
1063,Killcare,2257,Coffee shop,2
1064,Killcare Heights,2257,Coffee shop,0
1065,Killimicat,2720,Coffee shop,0
1066,Killingworth,2278,Coffee shop,0
1067,Kinchela,2440,Coffee shop,0
1068,Kincumber,2251,Coffee shop,9
1069,Kincumber South,2251,Coffee shop,1
1070,King Creek,2446,Coffee shop,0
1071,Kingfisher Shores,2259,Coffee shop,0
1072,Kings Langley,2147,Coffee shop,3
1073,Kings Park,2148,Coffee shop,7
1074,Kings Plains,2799,Coffee shop,0
1075,Kings Point,2539,Coffee shop,0
1076,Kingscliff,2487,Coffee shop,17
1077,Kingsford,2032,Coffee shop,10
1078,Kingsgrove,2208,Coffee shop,12
1079,Kingsvale,2587,Coffee shop,0
1080,Kingswood,2747,Coffee shop,8
1081,Kioloa,2539,Coffee shop,1
1082,Kirkham,2570,Coffee shop,0
1083,Kirrawee,2232,Coffee shop,15
1084,Kirribilli,2061,Coffee shop,8
1085,Kiwarrak,2430,Coffee shop,1
1086,Klori,2346,Coffee shop,0
1087,Knockrow,2479,Coffee shop,1
1088,Kogarah,2217,Coffee shop,22
1089,Kogarah Bay,2217,Coffee shop,1
1090,Koolewong,2256,Coffee shop,1
1091,Koolkhan,2460,Coffee shop,0
1092,Koonawarra,2530,Coffee shop,0
1093,Koonorigan,2480,Coffee shop,0
1094,Kooragang,2304,Coffee shop,0
1095,Koorawatha,2807,Coffee shop,0
1096,Kooringal,2650,Coffee shop,3
1097,Kootingal,2352,Coffee shop,2
1098,Koraleigh,2735,Coffee shop,1
1099,Korora,2450,Coffee shop,0
1100,Kotara,2289,Coffee shop,13
1101,Kotara South,2289,Coffee shop,0
1102,Krambach,2429,Coffee shop,1
1103,Kulnura,2250,Coffee shop,1
1104,Kundabung,2441,Coffee shop,0
1105,Kungala,2460,Coffee shop,0
1106,Kunghur,2484,Coffee shop,0
1107,Kurmond,2757,Coffee shop,0
1108,Kurnell,2231,Coffee shop,5
1109,Kurraba Point,2089,Coffee shop,1
1110,Kurrajong,2758,Coffee shop,4
1111,Kurrajong Heights,2758,Coffee shop,0
1112,Kurrajong Hills,2758,Coffee shop,0
1113,Kurri Kurri,2327,Coffee shop,7
1114,Kyalite,2734,Coffee shop,0
1115,Kyeemagh,2216,Coffee shop,1
1116,Kyle Bay,2221,Coffee shop,1
1117,Kyogle,2474,Coffee shop,6
1118,La Perouse,2036,Coffee shop,2
1119,Laffing Waters,2795,Coffee shop,0
1120,Laggan,2583,Coffee shop,0
1121,Laguna,2325,Coffee shop,1
1122,Lake Albert,2650,Coffee shop,2
1123,Lake Bathurst,2580,Coffee shop,0
