suburb,id,lng,lat
Cudmirrah,559,150.557648,-35.198254
Culburra Beach,560,150.7578915,-34.9294761
Culcairn,561,147.0372492,-35.6682396
Cullen Bullen,562,150.00845,-33.2997099
Cullerin,563,149.31337,-34.7596599
Cumbalum,564,153.5115304,-28.8304323
Cundletown,565,152.5176447,-31.8980468
Cunjurong Point,566,150.5117169,-35.2650904
Curl Curl,567,151.2924742,-33.7734323
Curlwaa,568,141.97639730000003,-34.110957299999995
Currabubula,569,150.731819,-31.2640813
Curramore,570,150.784637,-34.618557
Currans Hill,571,150.76876289999996,-34.0462388
Currarong,572,150.820328,-35.018536
Currawong Beach,573,151.299591,-33.597023
Daceyville,574,151.22915600000005,-33.92902
Dairymans Plains,575,149.05519099999995,-36.245209
Daleys Point,576,151.355494,-33.499586
Dalgety,577,148.8349912,-36.50249120000001
Dalmeny,578,150.1130351,-36.16993220000001
Dandry,579,149.3177763,-31.044703
Dangar Island,580,151.241021,-33.537004
Dapto,581,150.79611819999997,-34.4911198
Darawank,582,152.4693497,-32.0985304
Darbys Falls,583,148.857193,-33.924332
Dareton,584,142.04363999999995,-34.09486
Dargan,585,150.2673034,-33.4944419
Darkes Forest,586,150.9167862,-34.236038
Darling Point,587,151.231588,-33.8756567
Darlinghurst,588,151.22658,-33.8780895
Darlington,589,151.197026,-33.888561
Daroobalgie,590,148.05345,-33.3297599
Davidson,591,151.2015591,-33.7443401
Davistown,592,151.3604211,-33.485426000000004
Dawes Point,593,151.2049127,-33.8567519
Dean Park,594,150.8605496,-33.7327886
Dee Why,595,151.2959235,-33.7555533
Deep Creek,596,152.703151,-30.99071499999999
Deepwater,597,151.8475069,-29.4365227
Delegate,598,148.9397594,-37.043926
Delungra,599,150.82972,-29.653790500000003
Denham Court,600,150.81187659999995,-33.976151
Deniliquin,601,144.9821604,-35.5243305
Denistone,602,151.0867853,-33.7995547
Denistone East,603,151.09291100000004,-33.791477
Denistone West,604,151.0784,-33.799801
Denman,605,150.68724609999995,-32.3897107
Derriwong,606,147.33529,-33.0967199
Dharruk,607,150.817525,-33.750358
Dhuragoon,608,144.11646330000005,-35.16885329999999
Diamond Beach,609,152.5289887,-32.04326080000001
Dilkoon,610,152.98786,-29.4923999
Dirty Creek,611,153.152496,-29.985624
Dolans Bay,612,151.126373,-34.062088
Dolls Point,613,151.1461076,-33.9948208
Doon Doon,614,153.3028875,-28.4829549
Doonbah,615,153.3791571,-29.0905767
Doonside,616,150.8695937,-33.765507799999995
Dooralong,617,151.353592,-33.180012
Dora Creek,618,151.502614,-33.084796000000004
Dorrigo,619,152.7120947,-30.340723600000004
Dorroughby,620,153.35501100000005,-28.657671
Double Bay,621,151.24472269999995,-33.877945000000004
Douglas Park,622,150.7125473,-34.18041470000001
Dover Heights,623,151.2805034,-33.8726916
Doyalson,624,151.5228716,-33.2029545
Doyalson North,625,151.54851599999995,-33.187047
Drake Village,626,152.37468,-28.927294
Drummoyne,627,151.156835,-33.853084
Dubbo,628,148.61180080000003,-32.234598
Duckenfield,629,151.6844278,-32.74110570000001
Dudley,630,151.7177362,-32.988982799999995
Duffys Forest,631,151.189941,-33.672173
Dulwich Hill,632,151.1393297,-33.9031338
Dunbogan,633,152.8094472,-31.648330600000005
Dundas,634,151.0543765,-33.79892529999999
Dundas Valley,635,151.0557772,-33.7943526
Dunedoo,636,149.3966667,-32.016388899999995
Dungog,637,151.757768,-32.399117
Dunkeld,638,149.48370400000005,-33.40527
Dunmore,639,150.8449168,-34.5912885
Duns Creek,640,151.62471000000005,-32.632751
Dural,641,151.020727,-33.693193
Duranbah,642,153.5222901,-28.2835275
Duri,643,150.818893,-31.219082
Durras North,644,150.3024805,-35.6361015
Durren Durren,645,151.382233,-33.18058
Dyers Crossing,646,152.30029299999995,-32.093136
Eagle Vale,647,150.821055,-34.033247
Earlwood,648,151.128552,-33.9272394
East Albury,649,146.94807849999995,-36.0749138
East Ballina,650,153.5829617,-28.850037300000004
East Branxton,651,151.35990900000004,-32.656338
East Corrimal,652,150.9131273,-34.3769631
East Gosford,653,151.3573997,-33.4340456
East Gresford,654,151.550548,-32.428074
East Hills,655,150.988046,-33.95946
East Jindabyne,656,148.64905,-36.3959722
East Kangaloon,657,150.57879599999995,-34.558182
East Kempsey,658,152.846271,-31.0816188
East Killara,659,151.1759609,-33.7535071
East Kurrajong,660,150.76355,-33.514309000000004
East Lindfield,661,151.187732,-33.76741
East Lismore,662,153.284279,-28.817945
East Lynne,663,150.258652,-35.575676
East Maitland,664,151.5861706,-32.744091600000004
East Ryde,665,151.1318709,-33.810030299999994
East Tamworth,666,150.9425478,-31.08083379999999
East Wagga Wagga,667,147.392589,-35.123769
Eastern Creek,668,150.8769803,-33.802639500000005
Eastgardens,669,151.22333989999996,-33.9442437
Eastlakes,670,151.2058274,-33.930914200000004
Eastwood,671,151.08947759999995,-33.7917686
Eatonsville,672,152.83111599999995,-29.641365000000004
Ebenezer,673,150.8765169,-33.5083614
Ebor,674,152.349875,-30.4019456
Eden,675,149.8983275,-37.0404693
Edensor Park,676,150.88290519999995,-33.8834853
Edgecliff,677,151.2379363,-33.8788698
Edgeroi,678,149.8633386,-30.0599723
Edgeworth,679,151.6248439,-32.9248958
Edith,680,149.9303884,-33.7630196
Edmondson Park,681,150.8587434,-33.9725479
Eglinton,682,149.5398271,-33.3782048
Elands,683,152.29095700000005,-31.61162139999999
Elanora Heights,684,151.2796377,-33.695668299999994
Elderslie,685,150.708213,-34.055934
Eleebana,686,151.6492303,-32.9867039
Elermore Vale,687,151.658068,-32.917919
Elizabeth Bay,688,151.22867069999995,-33.871019
Elizabeth Beach,689,152.53509499999996,-32.33115
Elizabeth Hills,690,150.845718,-33.896866
Ellalong,691,151.31066090000004,-32.9143353
Ellis Lane,692,150.671066,-34.044743
Elong Elong,693,149.03884,-32.1096199
Elrington,694,151.41726699999995,-32.87088
Elsmore,695,151.274643,-29.778784
Emerald Beach,696,153.18726619999995,-30.169948
Emerald Hill,697,150.1062,-30.88480989999999
Emerton,698,150.810201,-33.743177
Emmaville,699,151.598846,-29.444403
Empire Bay,700,151.36349909999996,-33.4937848
Emu Heights,701,150.650904,-33.7441
Emu Plains,702,150.6547698,-33.7433919
Enfield,703,151.09779440000003,-33.887271000000005
Engadine,704,151.0279302,-34.0590611
Englorie Park,705,150.794174,-34.080875
Enmore,706,151.17416269999995,-33.9077718
Epping,707,151.079736,-33.774806
Eraring,708,151.52166699999995,-33.072014
Erigolia,709,146.35689,-33.8571599
Erina,710,151.38791899999995,-33.434013
Erina Heights,711,151.4126921,-33.4268817
Ermington,712,151.0598801,-33.813977200000004
Erowal Bay,713,150.669876,-35.092995
Erskine Park,714,150.7939161,-33.814104
Erskineville,715,151.18199330000004,-33.8988458
Eschol Park,716,150.810303,-34.032188
Estella,717,147.3591,-35.069344
Ettalong Beach,718,151.3419369,-33.515838
Euabalong,719,146.473175,-33.10907
Euabalong West,720,146.394196,-33.05571
Euchareena,721,149.0965755,-32.9420735
Eugowra,722,148.3713783,-33.4277353
Eumungerie,723,148.61982700000004,-31.94927
Eunanoreenya,724,147.48549939999995,-35.0497539
Eungai Creek,725,152.880088,-30.832158000000003
Eungai Rail,726,152.90014509999997,-30.8495897
Eungella,727,153.3039857,-28.3556571
Eureka,728,153.438553,-28.682323
Eurunderee,729,149.5838165,-32.5359611
Evans Head,730,153.4234172,-29.1048891
Eveleigh,731,151.19625630000004,-33.896203
Ewingsdale,732,153.55381,-28.6359782
Exeter,733,150.31689450000005,-34.6129608
Fairfield,734,150.9591588,-33.8679575
Fairfield East,735,150.971574,-33.872996
Fairfield Heights,736,150.9376906,-33.86646959999999
Fairfield West,737,150.9241931,-33.873669
Fairlight,738,151.277687,-33.795784999999995
Fairy Hill,739,153.00903,-28.7702299
Fairy Meadow,740,150.8984882,-34.3873744
Falls Creek,741,150.586724,-34.995502
Farley,742,151.5175842,-32.7288534
Farmborough Heights,743,150.8298818,-34.462945899999994
Fassifern,744,151.581183,-32.985397
Faulconbridge,745,150.5480222,-33.694413899999994
Federal,746,153.4558024,-28.65220080000001
Fennell Bay,747,151.600616,-32.992241
Fern Bay,748,151.7933919,-32.8620485
Fernbank Creek,749,152.866333,-31.4189377
Fernhill,750,150.8905026,-34.386829299999995
Ferodale,751,151.835419,-32.750088
Figtree,752,150.85715180000003,-34.4390786
Fingal Bay,753,152.16938380000005,-32.7490255
Fingal Head,754,153.5645141,-28.201831800000004
Finley,755,145.57840969999995,-35.64214970000001
Fishermans Paradise,756,150.44833400000005,-35.22758900000001
Fishing Point,757,151.598343,-33.056694
Fitzroy Falls,758,150.4858563,-34.6482251
Five Dock,759,151.1161966,-33.8693963
Fletcher,760,151.6465941,-32.8769108
Flinders,761,150.841797,-34.575996
Floraville,762,151.66938159999995,-33.0094029
Forbes,763,148.01066200000002,-33.38726
Forbesdale,764,151.95248999999995,-32.061589899999994
Forest Glen,765,151.00640980000003,-33.5532325
Forest Lodge,766,151.1826607,-33.8825678
Forestville,767,151.2190997,-33.760025299999995
Forresters Beach,768,151.4665532,-33.4059059
Forster,769,152.5117394,-32.1805656
Fountaindale,770,151.403151,-33.332951
Foxground,771,150.77213989999996,-34.6958699
Frederickton,772,152.879227,-31.034679
Freemans Reach,773,150.796367,-33.557525
Freemans Waterhole,774,151.486754,-32.985306
French Park,775,146.92469,-35.2662299
Frenchs Forest,776,151.23611609999998,-33.754579
Freshwater,777,151.2869189,-33.7773132
Frogs Hollow,778,149.81419730000005,-36.7638278
Fullerton Cove,779,151.826965,-32.84753
Galong,780,148.557678,-34.6012
Galston,781,151.0465944,-33.6527302
Ganmain,782,147.03876100000005,-34.792418700000006
Garden Suburb,783,151.68336499999995,-32.94706
Gateshead,784,151.6956932,-32.9873599
Geehi,785,148.37288610000004,-36.3822194
Gemalla,786,149.836,-33.5254799
Georges Hall,787,150.9822016,-33.912789399999994
Georges Plains,788,149.523636,-33.51483899999999
Georgetown,789,151.7324935,-32.9116398
Gerogery,790,146.9953334,-35.836648
Gerringong,791,150.819513,-34.743866
Gerroa,792,150.811727,-34.769918
Geurie,793,148.8304701,-32.3978842
Gibraltar Range,794,152.31263700000005,-29.513935
Gidginbung,795,147.47259,-34.3251499
Gilead,796,150.790817,-34.138626
Gilgai,797,151.117401,-29.853779
Gilgandra,798,148.657622,-31.718267
Gillieston Heights,799,151.5346572,-32.7637099
Girards Hill,800,153.283222,-28.8173038
Girilambone,801,146.904572,-31.250166
Girral,802,147.07151000000005,-33.7061899
Girraween,803,150.9387377,-33.7971706
Gladesville,804,151.124322,-33.819073
Gladstone,805,152.94625449999995,-31.0259341
Glebe,806,151.1876435,-33.87693220000001
Gledswood Hills,807,150.7651981,-34.0213546
Glen Alpine,808,150.7874306,-34.086209499999995
Glen Innes,809,151.730661,-29.7464554
Glen Oak,810,151.6948989,-32.6230945
Glenbrook,811,150.621542,-33.7674064
Glencoe,812,151.72358,-29.926286
Glendale,813,151.6410675,-32.9319916
Glendenning,814,150.8520025,-33.7524534
Glenfield,815,150.893723,-33.972341
Glenfield Park,816,147.3319122,-35.1377039
Glenhaven,817,151.00139309999997,-33.6980092
Glenmore Park,818,150.6861625,-33.7939735
Glennies Creek,819,151.12688,-32.4705199
Glenning Valley,820,151.428452,-33.333118
Glenorie,821,151.0075554,-33.5915644
Glenquarry,822,150.4749407,-34.56285379999999
Glenreagh,823,152.9868119,-30.049666700000003
Glenridding,824,151.1641855,-32.5726094
Glenthorne,825,152.483975,-31.945502
Glenwood,826,150.92803480000003,-33.7333424
Glossodia,827,150.7946123,-33.5457372
Gloucester,828,151.95783459999996,-32.008438
Gobbagombalin,829,147.34393300000005,-35.076115
Gol Gol,830,142.2245593,-34.1803459
Gongolgon,831,146.896027,-30.349497
Goobarragandra,832,148.3864345,-35.3436158
Googong,833,149.23696850000005,-35.4197439
Goolgowi,834,145.714383,-33.9775901
Goolmangar,835,153.22593700000004,-28.747007
Goonellabah,836,153.34622119999997,-28.8222216
Goonengerry,837,153.4392657,-28.6105004
Gordon,838,151.1481956,-33.7519195
Gormans Hill,839,149.58981709999995,-33.424861
Gorokan,840,151.4994031,-33.2544257
Gosford,841,151.3449988,-33.4109044
Gostwyck,842,151.5876861,-30.6955377
Goulburn,843,149.7366111,-34.7452684
Grabben Gullen,844,149.393524,-34.540539
Grafton,845,152.9378253,-29.690543
Grahamstown,846,148.03590400000004,-35.264919
Granville,847,151.0115074,-33.830037899999994
Grasmere,848,150.669418,-34.053539
Grassy Head,849,152.9884858,-30.78678630000001
Grays Point,850,151.081267,-34.058713
Great Mackerel Beach,851,151.301346,-33.590446
Green Pigeon,852,153.0694689,-28.5020549
Green Point,853,151.3717434,-33.4511201
Green Valley,854,150.8670247,-33.910991700000004
Greenacre,855,151.038263,-33.901822
Greenethorpe,856,148.4022165,-33.9962395
Greenfield Park,857,150.89053,-33.8716098
Greengrove,858,151.149628,-33.380424
Greenhill,859,152.801865,-31.059139
Greenwell Point,860,150.7319015,-34.9074735
Greenwich,861,151.1862059,-33.83144650000001
Gregory Hills,862,150.76161169999997,-34.0207556
Greigs Flat,863,149.863815,-36.944904
Grenfell,864,148.158187,-33.89496
Gresford,865,151.5533029,-32.4307693
Greta,866,151.3890196,-32.6767096
Greta Main,867,151.273193,-32.887299
Greystanes,868,150.9379245,-33.82791270000001
Griffith,869,146.053241,-34.288489
Grong Grong,870,146.783503,-34.738444
Grose Vale,871,150.660673,-33.5822601
Grose Wold,872,150.689175,-33.601524
Guildford,873,151.0076718,-33.863403600000005
Guildford West,874,150.962571,-33.846515999999994
Gulargambone,875,148.44236999999995,-31.3238799
Gulgong,876,149.53227809999996,-32.3622648
Gumly Gumly,877,147.4300994,-35.127902899999995
Gundagai,878,148.10311299999995,-35.059382
Gundaroo,879,149.2647245,-35.0283065
Gunderman,880,151.0597617,-33.43646
Gunnedah,881,150.2451358,-30.9759352
Gunning,882,149.2676138,-34.781444
Gunningbland,883,147.91758000000004,-33.1346399
Gurley,884,149.80038000000005,-29.7390299
Guyra,885,151.6712997,-30.232551500000003
Gwabegar,886,148.97333999999995,-30.6086905
Gwandalan,887,151.58132,-33.136358
Gwynneville,888,150.8840384,-34.4161467
Gymea,889,151.0854709,-34.0345242
Gymea Bay,890,151.0932007,-34.04828639999999
Haberfield,891,151.128998,-33.875195
Halekulani,892,151.5477739,-33.2263598
Halfway Creek,893,153.0953464,-29.9350977
Hallidays Point,894,152.5382217,-32.068999100000006
Halloran,895,151.444763,-33.241673
Hamilton,896,151.7454629,-32.9182054
Hamilton East,897,151.7527747,-32.924191
Hamilton North,898,151.7381221,-32.9113692
Hamilton South,899,151.7534364,-32.9319818
Hamilton Valley,900,146.918923,-36.03559
Hamlyn Terrace,901,151.4798489,-33.2626586
Hammondville,902,150.95353,-33.9483748
Hampton,903,150.0578676,-33.6391657
Hannam Vale,904,152.5945937,-31.7123882
Hanwood,905,146.04118300000005,-34.330822
Harden,906,148.36926730000005,-34.543902100000004
Hardys Bay,907,151.356552,-33.525967
Harefield,908,147.51965819999995,-34.9606315
Harpers Hill,909,151.410751,-32.699043
Harrington,910,152.656394,-31.8773715
Harrington Park,911,150.7338959,-34.028358000000004
Harris Park,912,151.0152821,-33.8211083
Hartley,913,150.17532319999995,-33.5456017
Hartley Vale,914,150.2236012,-33.5372465
Harwood,915,153.239349,-29.426563
Hassall Grove,916,150.8374542,-33.73550039999999
Hastings Point,917,153.5721655,-28.3685502
Havilah,918,149.7586,-32.6292699
Hawkesbury Heights,919,150.647369,-33.666702
Hawks Nest,920,152.1771777,-32.6726369
Haymarket,921,151.20519,-33.8818516
Haywards Bay,922,150.7859267,-34.5415762
Hazelbrook,923,150.45313269999997,-33.72155720000001
Heathcote,924,151.0070655,-34.0877903
Heatherbrae,925,151.73318700000004,-32.785891
Hebersham,926,150.8252084,-33.7363007
Heckenberg,927,150.89225580000004,-33.907356400000005
Heddon Greta,928,151.512816,-32.803173
Helensburgh,929,150.97574330000003,-34.1953578
Henley,930,151.136902,-33.840267
Henty,931,147.03311340000005,-35.51646829999999
Hermidale,932,146.725967,-31.546806
Hermitage Flat,933,150.14793400000005,-33.479851000000004
Herons Creek,934,152.72698,-31.5909199
Hexham,935,151.68594819999996,-32.8286567
Hill End,936,149.4185392,-33.0265355
Hill Top,937,150.4945728,-34.3461585
Hilldale,938,151.6498958,-32.5043451
Hillsborough,939,151.673508,-32.958176
Hillsdale,940,151.223793,-33.951553999999994
Hillvue,941,150.9248023,-31.1277783
Hinchinbrook,942,150.85552959999995,-33.9257656
Hobartville,943,150.7446317,-33.605650700000005
Hogarth Range,944,152.8209294,-28.88043609999999
Holbrook,945,147.3151328,-35.7216245
Holgate,946,151.4064401,-33.4030296
Holmesville,947,151.58194450000005,-32.9155871
Holroyd,948,150.9980556,-33.8299516
Holsworthy,949,150.95093830000005,-33.95678170000001
Homebush,950,151.086466,-33.867526
Homebush West,951,151.062443,-33.858933
Horningsea Park,952,150.8432521,-33.93573189999999
Hornsby,953,151.117041,-33.694387
Hornsby Heights,954,151.0984281,-33.6763868
Horsfield Bay,955,151.300079,-33.493374
Horsley,956,150.778244,-34.490614
Horsley Park,957,150.8467408,-33.8415343
Howlong,958,146.62814699999996,-35.979492
Hoxton Park,959,150.8956343,-33.927104
Hunters Hill,960,151.14433300000005,-33.8339701
Hunterview,961,151.17498799999996,-32.537689
Huntingwood,962,150.887339,-33.796442
Huntley,963,149.13394,-33.3677999
Huntleys Cove,964,151.1364844,-33.839089200000004
Huntleys Point,965,151.1418,-33.83905
Hurlstone Park,966,151.1264208,-33.906876399999994
Hurstville,967,151.11137549999995,-33.9669351
Hurstville Grove,968,151.094452,-33.972491999999995
Huskisson,969,150.662691,-35.030013000000004
Hyams Beach,970,150.6923765,-35.1021113
Ilarwill,971,153.182587,-29.469379
Illawong,972,151.0425137,-33.9973258
Iluka,973,153.34635980000004,-29.4039381
Ingleburn,974,150.865624,-33.993706
Ingleside,975,151.26534980000002,-33.684576
Inverell,976,151.119429,-29.77109
Islington,977,151.74429880000002,-32.9142399
Jackadgery,978,152.5504,-29.576826
Jacky Bulbin Flat,979,153.2304818,-29.26227669999999
Jamberoo,980,150.780696,-34.649268799999994
Jamisontown,981,150.6819586,-33.7659828
Jannali,982,151.06374,-34.01620200000001
Jeir,983,149.035461,-35.098557
Jellat Jellat,984,149.893173,-36.717518
Jenolan,985,150.0212246,-33.8205321
Jerilderie,986,145.7262807,-35.3561612
Jerrabomberra,987,149.20936919999997,-35.3874586
Jerrara,988,150.817184,-34.656341999999995
Jerrawa,989,149.08598999999995,-34.7844299
Jerrys Plains,990,150.90976630000003,-32.496841499999995
Jesmond,991,151.6916411,-32.8976712
Jewells,992,151.68459919999995,-33.012963
Jilliby,993,151.4026898,-33.2550951
Jindabyne,994,148.6043427,-36.43750259999999
Jindera,995,146.89891709999995,-35.972846200000006
Jingellic,996,147.6986063,-35.92597960000001
Johns River,997,152.69611709999995,-31.73053
Jolly Nose,998,152.77999269999995,-31.6039156
Jordan Springs,999,150.7319468,-33.7295928
Jugiong,1000,148.3253113,-34.82318050000001
Junction Hill,1001,152.9272,-29.633015000000004
Junee,1002,147.58508469999995,-34.8713013
Kahibah,1003,151.712077,-32.962516
Kalaru,1004,149.9315874,-36.7326126
Kamarah,1005,146.7849832,-34.3246942
Kanahooka,1006,150.81942809999995,-34.4917559
Kandos,1007,149.972149,-32.858455
Kangaloon,1008,150.529831,-34.552418
Kangaroo Valley,1009,150.5334499,-34.7364391
Kangy Angy,1010,151.39623999999995,-33.321686
Kanwal,1011,151.48420900000005,-33.2615687
Kapooka,1012,147.2807476,-35.1579303
Karaak Flat,1013,152.2859529,-31.9261169
Karabar,1014,149.2321869,-35.37140460000001
Kareela,1015,151.08064919999995,-34.0181521
Kariong,1016,151.2959321,-33.4344785
Karuah,1017,151.964651,-32.6541744
Katoomba,1018,150.32358069999995,-33.7130919
Kearns,1019,150.806814,-34.026381
Kearsley,1020,151.3923478,-32.8587268
Keepit,1021,150.5013291,-30.8928369
Keerrong,1022,153.264709,-28.712135
Keiraville,1023,150.8751621,-34.4146723
Kellyville,1024,150.9600772,-33.7144109
Kellyville Ridge,1025,150.9276003,-33.700325799999995
Kelso,1026,149.6163289,-33.4202978
Kembla Grange,1027,150.8105773,-34.475730799999994
Kembla Heights,1028,150.80687,-34.43029
Kemps Creek,1029,150.78493999999995,-33.9143998
Kempsey,1030,152.8346014,-31.0799545
Kendall,1031,152.7119481,-31.6292618
Kensington,1032,151.2248054,-33.9135636
Kenthurst,1033,151.0112228,-33.6821665
Kentlyn,1034,150.85865800000005,-34.072754
Kentucky,1035,151.45051999999995,-30.7606899
Kentucky South,1036,151.4401035,-30.7941379
Kerrabee,1037,150.3260749,-32.4182939
Kerrs Creek,1038,149.09588,-33.0480499
Khancoban,1039,148.1292079,-36.2158632
Kiama,1040,150.8491015,-34.677875
Kiama Downs,1041,150.8533628,-34.6367464
Kiama Heights,1042,150.836273,-34.702076
Kianga,1043,150.1305084,-36.19732279999999
Kiar,1044,151.437103,-33.197292
Kilaben Bay,1045,151.593231,-33.025383000000005
Kilgra,1046,152.97460900000004,-28.55535900000001
Killara,1047,151.1600228,-33.7696466
Killarney Heights,1048,151.2172969,-33.7755483
Killarney Vale,1049,151.4626385,-33.3661933
Killawarra,1050,152.31197,-31.8918099
Killcare,1051,151.361458,-33.52346
Killcare Heights,1052,151.36733999999996,-33.524548
Killimicat,1053,148.20606,-35.190695
Killingworth,1054,151.5596582,-32.935282
Kinchela,1055,152.990829,-30.98982999999999
Kincumber,1056,151.391182,-33.4741381
Kincumber South,1057,151.39107030000002,-33.4741303
King Creek,1058,152.7657938,-31.4640369
Kingfisher Shores,1059,151.555557,-33.168125
Kings Langley,1060,150.9435594,-33.756068400000004
Kings Park,1061,150.9148879,-33.747985799999995
Kings Plains,1062,149.305469,-33.5033783
Kings Point,1063,150.4624704,-35.36995349999999
Kingscliff,1064,153.5567451,-28.2448739
Kingsford,1065,151.215618,-33.924481400000005
Kingsgrove,1066,151.1005236,-33.939640600000004
Kingsvale,1067,148.2982805,-34.4581483
Kingswood,1068,150.718965,-33.7551809
Kioloa,1069,150.37793269999997,-35.55616550000001
Kirkham,1070,150.705856,-34.031769
Kirrawee,1071,151.0737865,-34.0294956
Kirribilli,1072,151.21251819999995,-33.8461658
Kiwarrak,1073,152.464957,-31.9643526
Klori,1074,150.784561,-30.832355
Knockrow,1075,153.534454,-28.749881
Kogarah,1076,151.1376955,-33.9782528
Kogarah Bay,1077,151.1253598,-33.9826323
Koolewong,1078,151.318963,-33.466305600000005
Koolkhan,1079,152.9334106,-29.6143589
Koonawarra,1080,150.8086492,-34.502104100000004
Koonorigan,1081,153.232422,-28.710106
Kooragang,1082,151.771851,-32.883682
Koorawatha,1083,148.554428,-34.038857
Kooringal,1084,147.3780425,-35.124460799999994
Kootingal,1085,151.0543388,-31.0577558
Koraleigh,1086,143.4054763,-35.156053799999995
Korora,1087,153.1304782,-30.2582779
Kotara,1088,151.7051243,-32.9399022
Kotara South,1089,151.685577,-32.948757
Krambach,1090,152.2598428,-32.0513055
Kulnura,1091,151.2146039,-33.2202086
Kundabung,1092,152.83543,-31.2092499
Kungala,1093,153.00811000000004,-29.9478099
Kunghur,1094,153.25351,-28.470404
Kurmond,1095,150.6828365,-33.550950300000004
Kurnell,1096,151.2020488,-34.0131018
Kurraba Point,1097,151.2228134,-33.8434161
Kurrajong,1098,150.66674650000004,-33.5539285
Kurrajong Heights,1099,150.62690700000005,-33.51823
Kurrajong Hills,1100,150.658371,-33.547207
Kurri Kurri,1101,151.4784749,-32.81133210000001
Kyalite,1102,143.48327680000003,-34.9500354
Kyeemagh,1103,151.1603817,-33.9513918
Kyle Bay,1104,151.10048659999995,-33.9877157
Kyogle,1105,153.004072,-28.62137700000001
La Perouse,1106,151.232624,-33.9880275
Laffing Waters,1107,149.623731,-33.3749479
Laggan,1108,149.5282013,-34.40247069999999
Laguna,1109,151.1306774,-32.9903414
Lake Albert,1110,147.3829587,-35.167395899999995
Lake Bathurst,1111,149.6471148,-35.0150839
